I experienced it when I was accepted at the Medical Higher á Institute.,joy
After each successfully passed exam I am happy.,joy
After the term exams I happened to meet a person that I respect á and of whom I think very highly. It was nice that although we see á each other rarely he had not forgotten me.,joy
"I experienced this feeling when I was accepted as a student. á Because everything turned out different from my expectations. á Although I passed the exam successfully I was accepted as a á student only when I didn't expect it at all, namely at the á beginning of September.",joy
Spontaneous picnic with sister and friend and children - great.,joy
Meeting with two of my friends I had not seen for 15 years. They á were special people to me.,joy
When we took out an 84 year old woman for the evening and had á hamburgers. She described the evening out as her happiest night á out in 20 years.,joy
I was seriously injured in a road accident. The very first steps á I took with only one crutch to support me I felt so good. I enjoy á being alive.,joy
"When I found out that a set task (i.e. 2 essays and a test), the á thought of which had oppressed me, were not on the date I had á thought.",joy
"When, for example, I was in my eleventh school year and I learned á I had been classed for the Bulgarian Language and Literature á National Olympiad.",joy
Some time ago a close relative of mine got off cheap with the á worst.,joy
"Realizing one's desire, an experienced feeling of satisfaction á from the realization of one's desires and aims.",joy
I won a sport contest.,joy
When my son was born.,joy
Meeting a loved man.,joy
"I sensed such a feeling when I understood I was admitted to the á University. I was at home, the atmosphere was still, though I á myself was full of suspense. I tried to do different things. When á the telephone rang and...! Yes, of course there were other á situations when I felt a similar feeling but I was unmindful of á them.",joy
When I was admitted to the University.,joy
When I understood that I was admitted to the University.,joy
A quarrel was followed by the decision of leaving a person close á to me. Several days later my regret was great. I was beside á myself. Quite unexpectedly he came and the conflict was calmly á solved. I was glad at the possibility to be with him.,joy
When I understood I was admitted to the Sofia University.,joy
"I am a sportwoman as well. I felt joy when after an year of á practice, at a contest, I covered the norms for \a master of sports\"".""",joy
When I was admitted to the University.,joy
When my affairs with the girl I love settled positively.,joy
I passed successfully the preliminary exam for a participation in á the children Assembly.,joy
Bulgaria won a football match against France.,joy
I felt joy when my two twin sisters were born.,joy
The period when I was pregnant and when I gave birth to my son. á I can say those were the happiest months in my life.,joy
I felt joy when I saw my daughter after a separation of twenty á days.,joy
When I was admitted to the University.,joy
"The day when my son said for the first time \mummy\"".""",joy
"The sense of joy comes to me always after a period of depression, á as an organic feeling for an upsurge. I don't exclude the á situative feeling but in this case the reason is not in me, it's á out of me.",joy
My son was born.,joy
After 10 days of hard work and having suffered many changes I á passed my last exam.,joy
When I am with friends and I do what pleases me this often á happenes.,joy
I was happy when I understood that the girl I liked was in love á with me.,joy
When I met with friends that I hadn't seen for a long time.,joy
Six months ago when I got acquaintanced with a person whom I á trusted infinitely and from whom I expected help and friendly á feelings. With him I found much in common - in our views and in á our fate.,joy
When I was accepted as a student.,joy
"I felt it when on duty in the hospital I understood that I was á not afraid to face death, that I also helped a little to relieve á the pains of a patient.",joy
When I knew that my husband and I were going to have a child.,joy
I was very happy when I got the message that I had been accepted á as a student in medicine.,joy
When I learned that my parents were going abroad and leaving me á alone for a few years.,joy
When I was admitted to the Institute. I had problems with many á people about my applying for this institute and I decided to á prove that one can pass excellently without visiting any á preparatory couse. That is - I proved what I could do on my own.,joy
When I learned I was admitted to study what I wanted most - á floriculture (this is a narrow specialization from the general á one).,joy
"I was very glad when I learned I was a student already. I heard á about it over the phone, I didn't believe it at first.",joy
I felt glad when I took the rather difficult organic chemistry á examination.,joy
"I sensed a strong feeling of joy when in the plant, at my working á place, I got a message that I was admitted as full time student at á the Higher Agricultural Institute.",joy
After a difficult exam. When I had not hoped to take it and had á got a high mark. When you present someone with something and he á feels glad.,joy
"I was sitting for an exam in biochemistry, I was very excited á because it was a supplementary examination. I passed the exam á very well and was glad because I recovered my selfconfidence.",joy
When I succeded in establishing a contact with a girl (who is now á my girlfriend).,joy
"I feel joy usually after each taken exam, the last one was in á February.",joy
When I was admitted to the Higher Institute.,joy
I felt joy when I was admitted to the Higher Agricultural á Institute.,joy
I was for the first time on a brigade this year. At that time my á sister was to bear a child. I was mad with joy when I opened the á telegram from my parents and learned I had a nephew.,joy
Naturally when I got myself discharged this was my second á birthday.,joy
"I felt the greatest burst of joy when after being heavily ill for á a long period, my father came back home.",joy
When I got a message that I was employed as a nurse at a á kindergarten.,joy
Being invited out by a person I wished to get closer to. He á telephoned and invited me to go out with him the next night.,joy
Achievement of a task by a friend who had begun a new job. She á wasn't confident of handling the situation so was thinking  of á leaving the job only after 2 days employment.,joy
Felt joy a few years ago when I was away on holiday. And sat very á close to my best friend looking straight into the eyes.,joy
"When I meet old past pupils of mine - and find they are all doing á well - I feel joy. Yesterday I met a young woman (20 yrs) I'd á taught her at 6 yrs, then at 12 yrs and hadn't seen her for last á 3-4 yrs; she was no longer a waitress but a meter maid for á Council.",joy
My 3 children - each top his class in the final exams 1984.,joy
When my daughter was born.,joy
"Being reunited with my family after not having seen them for 5 á years, at the airport. Sheer elation at getting through the á \paper work\"" collecting bags and the anticipation of coming á",joy
My mother along with some of my friends gave me a surprise á birthday party - they invited a large number of my friends along á too.,joy
Passing my pharmacy exams which meant my tertiary education for á pharmacy completed.,joy
Joy for me is when all my family gather around home for special á occasions as Christmas etc. It really gives me joy to see my á family and relatives and to observe natures productivity process á which have been going on for centuries.,joy
"Letting Jesus take control of my emotions i.e., ill feeling.",joy
My cousin asked me to be a bridesmaid for her. This made really á happy because I was adopted into the family and her asking me á made me realise that she saw me as a cousin and not just another á person. There were other cousins she could have asked but she á asked me.,joy
Joy at meeting a woman I love very much.,joy
"When my lover and I felt like we had gone full circle. And our á relationship was new, fresh, vital etc. once again.",joy
"A good friend, the wife of the vicar of my church came up to me á from the pews (I am in the choir) and shook my hand during the á time for an informal \greeting\"" in the church service. She said a á",joy
"My friend replying to my letter and again saying he was attracted á to me and suggesting we write, talk and get together and see how á things went and his suggestion that I could ring and doing that it á was really good - though really insane conversation.",joy
Girlfriend arriving back from overseas and picking her up from á airport. When she finally appeared from customs and we came in á contact again.,joy
The feeling of joy when again I had confessed my sin and á experienced God's forgiving grace and cleansing power - total á enlightenment and freedome - bliss.,joy
First time I slept with my present girlfriend. Had been best á friends for a year but had been hesitant about getting involved á emotionally.,joy
"Hearing that I had been successful in getting a position whereby á my financial, physical, spiritual and emotional needs will be á well catered for. This position fulfils a lot of my aims for the á last five years of my life.",joy
Hearing Fran Wilde introduce the Bill.,joy
Won a prize for effort.,joy
"I was feeling really low - had been a series of fights with my á siblings, been under pressure at school and wasn't going to the á party I wanted to go - instead I was going out with my family. A á guy called and said, in effect, that I was \nice\"" and he liked á",joy
Winning a rowing race at a Karapiro regatta. With 7 other á friends.,joy
When I won a position on the track-team for the trans-tasman á games when I was eleven.,joy
Easter holiday - I had been working weekends and had just left.,joy
"Getting my kitten, found at work several years ago, taking him á home in a box on my motorbike, showing it to my defacto.",joy
When I was finally able to return to a job that I enjoyed doing á after several months absence (I was not needed during this time).,joy
At my wedding - standing with the man I love and acknowledging á that fact to members of family and friends.,joy
Waking in morning (early morning) and having whole day to myself.,joy
When my first niece was born.,joy
"When I went to the pub with a large group of friends, we drank á and danced.",joy
Birth of children.,joy
Thought had discovered true love.,joy
Receiving understanding from within self of a subject I had á previously wished to understand better.,joy
Meeting best friend at the airport (boyfriend) who I had missed á terribly.,joy
I was very pleased and happy when my older sister came home from á living somewhere out of town and I hadn't seen her for months. We á are very close sisters.,joy
When my brother who has been out of New Zealand for 10 years came á to visit with his wife which none of our family had previously á met.,joy
"When my former boyfriend and I reconciled and he decided that I á was very important to him. I had always wanted us to get back á together again, but had doubted the likelihood of this, so I was á very happy when my small amount of faith was vindicated.",joy
"I did a solo flight from Ardmore to Kaikohe before I got my pilot á licence. I can remember it was gorgeous day and I was on a á natural high, cruising up the coast with my maps and compasses á and gear. Other pilots had seen me off and wished me good luck á and it was a real adventure.",joy
"A holiday at a whitesand deserted beach. A cool evening near the á end of summer and we had a fire in the sand - toasted á marshmellows, cuddled and drank champagne.",joy
"Winning a race that I had been training for, for many weeks. á (Running Race).",joy
Listening to the opening bars of Tchaikovsdy's symphony No.2 á fourth movement at my sister's wedding.,joy
Seeing my sister after about 2 years of not seeing her. Only á spent 1 hour or so before she was off overseas with her husband á for 3 months.,joy
Talking with someone I admire a lot.,joy
"I was \best man\"" at my brother's wedding a year ago.""",joy
Hearing my girlfriend accept my offer of marriage.,joy
When I found out I had passed all of my university exams.,joy
When I received my U.E. accredited as I was totally unexpecting á it and I was so happy.,joy
"I received an assignment back, and got an A+ grading.",joy
Getting University Entrance accredited and arriving home from á boarding school on accrediting leave.,joy
The birth of my first child.,joy
"I was biking with my boyfriend, the sun shining after a long á period of bad beather, afterwards we spent the evening and night á together.",joy
When passing the final examinations for social worker.,joy
A friend came to tell me that her father invited me to go on á holiday with them in Benidorm otherwise I could not afford to go á on holiday.,joy
At the moment when I heard the result of an examination and it á proved that I succeeded the second year of my study.,joy
I can't give one description here. I often feel joyful when I á have done things good in relation to other people especially when á my friend says he loves me and I also tell him that I love him.,joy
When my boyfriend came back after being away for 10 days.,joy
When I was making music together with my friend. It sounded very á good and we were very satisfied.,joy
At an important moment in a volleyball game we made a point and á by this we won a set from a much stronger competitor.,joy
When the Real Madrid team of basket ball qualified for the final á of the Europe Cup at Athens.,joy
The day I finished my military service.,joy
When I won the first prize in a cross country race.,joy
"When I passed the last exam, which I had doudts about.",joy
"When I was back home after a long time, meeting beloved people á and close friends.",joy
"When on holiday in Greece I called my best friend, she told me á she passed the examinations and that she had been admitted to the á study for speech therapy.",joy
"It appeared that I gave correct answers to all questions during á an examination of personality while I thought I performed very á badly. Even now, I don't know how I managed it.",joy
"Unofficially I was informed about my results of the final á examination of the secondary school. A teacher wrote them up for á me. When I went outside, I started crying with joy.",joy
When the parents of my girlfriend gave permission to spend our á holiday together.,joy
When I passed the driving test (on the second try).,joy
"When I started a relation with a girl, with whom I have fallen in á love already some time ago.",joy
I felt very happy when I heard I had passed the examination to á move up to the second year course.,joy
I liked to see off my aunt (from Zaire) to the airport. That á appeared to be impossible because I had to go to school. For long á time I wasn't sure if I could accompany her. Two days before the á departure they told me I was allowed to miss school.,joy
"When I had to undergo the final examination of secondary school, á I lived together with a girlfriend. We both were afraid to fail, á but it appeard that we both had passed.",joy
Passing my driver's examination (after two failures).,joy
"When a friend of mine had her period, while thinking she was á pregnant.",joy
"Spending the nitht with close friends, after being away (out of á Nijmegen) for a while.",joy
"A fellow player, quite unexpectedly, scores a goal, which means a á draw.",joy
When my boyfriend once again told me that he loved me after a á period in which he felt very depressive.,joy
When I got a good grade for an exam in statistics.,joy
I had a very pleasant conversation with one of my friends.,joy
This week I was phoned by an old friend with whom I lost contact á a few years ago.,joy
"I thought that someone was angry with me but, by hindsight, that á didn't appear to be the case, he even liked me.",joy
A meeting and a conversation with a woman (somewhat elder than á me) who considers me as her child (she also has one child of her á own). Last two years I lived with her (no relationship).,joy
"When I passed the driving test already on the first try, although á I felt more and more uncertain as the day came near.",joy
"Passing an examination, although I felt sure I had failed.",joy
The day I learnt that I had been admitted to the university.,joy
"\Boy, you have been admitted to the medicine school and your á",joy
"I won the first prize at the science fair, the first of the kind á at school and I was only in form II then.  ",joy
"My 21st birthday celebration, when I cut the cake and received á the presents.",joy
A recurrent lovesickness.,joy
When I passed a very important exam.,joy
I went to visit friends and it was very companionable.,joy
Sitting alone in a quiet room concentrating on things happening á around me which pleases me.,joy
My sister and brother in law returned from Sri Lanka where they á adopted a child. I went to pick them up at the airport.,joy
When I got my drivers licence.,joy
Every year during carnival I am very joyful I have an intense á feeling of happiness then.,joy
When I came again in contact with a girl I liked very much. And á most important she also liked me.,joy
When an old schoolfriend phoned me to arrange an appointment to á talk about old memories. I hadn't seen him for 8 years.,joy
"Occurs frequently. A recent experience: when going out with many á friends, nice music, after the examinations, I felt so happy I á could have embraced everybody.",joy
I fell over head and ears in love with someone who appeared to be á in love with me. it made me so happy that I could hardly sleep á and eat for one week.,joy
I was called and invited to have a talk about a job I wanted to have.,joy
When a friend of me came for an unexpected visit.,joy
After I saw my family and good friends back after staying one á year in a foreign country. ,joy
When I go out with my friend with enough money and good sense to á our favorite dancing.,joy
When I made the winning goal during a very important football á game.,joy
When it appeared that I was not pregnant when I was several weeks á overtime.,joy
I felt joy when I heard that I was accepted for the Free á University in Driebergen.,joy
When my boyfriend and I went out for a dinner and subsequently á went to his family. We had a very nice evening.,joy
The day I heard that I passed the high school exam.,joy
"When Christmas holiday started, I felt very joyful when I á finished my last exam.",joy
My boyfriend was playing with my cat. He was playing games with her á and telling nice things to her. ,joy
During my high school time I succeeded to play a concert of á Mozart on the piano when I gave my first performance I succeeded á to play it very well.,joy
When I saw a good friend again after not having seen her for a á long time.,joy
When I went to visit a friend in the hospital. She had to undergo á an operation for rupture. I was glad to hear that the operation á succeeded and that she was relieved of her pain.,joy
When I got the positive result of my examination to achieve the á Bachelor Degree in Plychology.,joy
When the girl with whom I am in love smiles at me.,joy
On my birthday when several good friends came to visit me.,joy
"I felt joyful when my boyfriend met me at the station, while at á first he had said that he would not do that.",joy
"For a few days I felt very miserable, distressed and listless, á with crying fits. When this was over I felt very happy, although á there was no special reason.",joy
When my boyfriend and I experience something nice or when we have á made a nice walk together.,joy
One night I had a very good conversation with two friends. I then á realized how worthy they were for me and how happy I was to á have them as friends.,joy
"My boyfriend suffered form ill health for some months, this week á the physician told him that he was restored to health.",joy
After the funeral of an acquaintance I felt very depressed. That á feeling turned into joy when I heard that I had achieved a good á grade for an examination.,joy
"When I found out that the girl, with whom I was in love, loved me á too.",joy
Once a week I work as a volunteer in a biologic garden. this work á in the garden and the contact with other volunteers filled me á with joy. They also gave me support after I failed passing my á driver's test.,joy
"When someone made me a compliment after an examination just at á the moment I needed it. It was amicable, hearty and sincere.",joy
"A few days ago, I hitch-hiked to Arnhems with a friend. á Everything went well: they picked us up very quickly, the sun was á shining, I was feeling free and, for the first time after long á time, happy. I really had the feeling that I was living at full á speed.",joy
"A close relative of mine underwent a difficult operation, and everything á turned out fine.",joy
When they told me that I had got a study grant.,joy
When my father was saved from a severe work accident.,joy
When I got to know that I had passed the university entrance á exam.  I thought that I had done one of the exams badly.,joy
The day some friends of mine and I decided to go to Galicia on á holiday.,joy
A friend of mine told me that I had passed the entrance exam to á the university.,joy
When my brother was born.,joy
When I saw that I had passed the university entrance exam.  It á made me forget all my problems.,joy
"When I saw my 16 year old sister at home after having waited for á her all night, not knowing where she was.",joy
After several days delay in my girlfriend's menstration I was á very glad to see that the pregnancy test was negative.,joy
The day the Real Madrid team of basket ball qualified for the á final at Athens.,joy
When I passed an important exam.,joy
When I passed an exam which I had failed last year.,joy
When I was told that I could take a week off and go for a trip á with my friends.,joy
When I saw that I had passed an exam.  It was the last chance and á there was a lot at stake.,joy
"When I pass exams, or when a close friend of mine recovered á from an illness,etc.",joy
When I met a very close friend of mine after one year of á separation.,joy
When my sister was born.,joy
When my little sister was born.,joy
When I passed an exam.,joy
"I had not seen my brother for five years as he was not in Spain.   á When he arrived at the airport, I felt great joy.",joy
I got my driving licence after they had frightened me with it's á difficulty.,joy
When I saw that the mark I had obtained in an exam was a good á one.,joy
"When I learned, after the ecography, that my mother was expecting a á baby girl.  That was what I wanted.",joy
An invitation to spend 5 days at the seaside with all expenses á paid.,joy
When I passed the university entrance exam.,joy
My father had an operation which lasted for hours.  We were all á very worried but it was successful.,joy
I was studying in the library and a class-mate told me that she á had obtained a grant to work in the library.,joy
The begining of my relations with my current girlfriend.,joy
When I pass an exam.,joy
"I thought that I was going to fail a subject and so I began to á study for the final exam, then my friend told me that I had á passed it.  That meant that I could go home, as I do not study in á my hometown.",joy
I met a girlfriend again after not seeing her for several months. á  I saw her in a discotheque.  We do not like discotheques but we á went there because we knew we would meet there.,joy
A friend of mine suggested that I become a film extra.  The idea á seemed very funny to me and my reaction seemed rather outlandish á to the others.,joy
"When they phoned me from Great-Britain to tell me that I could go á there, if I wished, in Summer.",joy
"When I passed my driving test, as it was the fifth time that I á had taken this test.",joy
When I passed the university entrance exam.,joy
I came across a friend with whom I had lost touch for a long á time.,joy
"At a party, on New Year's Eve, I met on old friend whom I had not á seen for some time",joy
"Every time, in the last few days, when my girlfriend told me that á she loves me.",joy
A party I went to last Christmas.,joy
When I knew the feelings of a beloved person.,joy
I was talking to a friend and he said something which was very á funny.,joy
"When I knew that there were, at last, no problems in making a á journey that I had been wanting to make for a long time.",joy
"When a study tour got confirmed, I was happy all the time till    á the tour began.",joy
"When I received my report card in C.O.U.  I was afraid of obtaining á low marks, but they were much higher than expected.  ",joy
When I fell crazily in love with a beautiful girl and she returned á my love.,joy
When I came across an old friend whom I had not seen for a very á long time.,joy
I received an unexpected letter from a friend I had met a short á time before.  He sent me a poem and wished me good luck.  I felt á very happy because I had great esteem for that person.,joy
When I received some good news : I obtained an amount of money I á needed to buy something I had been planning to buy.,joy
When I talk to my friends.,joy
"[ Any situation in everyday life has this emotional sense, in á class, in the street, at home, at the table..........]",joy
"One night, at a friend's place I realized that I had everything I á most wished, around me.",joy
When they told me that I had been admitted to the faculty of á medicine.,joy
When I obtained good marks in a subject I had failed before.,joy
When I was told that they had got tickets for me for a film á marathon I wanted to see.,joy
The man I am going around with gave me a very special present.,joy
"When I saw a friend of mine, whom I had not seen for a long time á and I had lost his address and telephone number.",joy
"I was spending the week-end with some friends.  We were waiting á for another friend and we went to the meet him at the bus stop, a  á woman we met there told us that the coach had already left.  I á was afraid that I would not see my friend, but at last we found á him.",joy
"I was on holidays, and I was going to meet a friend whom I had á not seen for six months.  Again I felt very happy.",joy
"My sister in law was about to have a child, and there were some á problems.  They had to do a Caesarean.  After a while, everything  á was all right.",joy
"Last course, when I passed with good marks three subjects which I had á previously failed.",joy
"One evening, I was with a group of friends having a talk.  There á was a very trustful and joyful atmosphere.",joy
"It was Saturday, my duties were over for a few hours and I could á at last be with the people I wanted to see.",joy
"I was going to my village, after having been rather oppressed in á Madrid. ",joy
Last Summer I achieved someting that I had been wanting for a á long time.,joy
"When my brother was born, everything went all right.  It had been á very likely that he would have a deficiency (my sister suffers á from Down's Syndrome) and that my mother would be in danger.",joy
When I passed the university entrance exam.  I had thus finished á with a difficult period of my life and I was about to begin one á which I had desired a lot.,joy
"On my birthday, when I was given my presents.",joy
"The final marks were to be given in the morning.  I wanted to get á there late because I was very afraid.  When I arrived there, á everybody was very happy and I had also passed.  We had a á wonderful time all day long.",joy
"On holiday, seeing the lanscape in Gerona.",joy
When some friends of mine asked me to go camping with them for a á fortnight.,joy
I phoned a friend of mine to ask her for news about the marks in á an exam.  She told me that I had passed.,joy
I was told that I had passed the statistics exam.  I had not á expected this so I was very happy.,joy
When I spoke to my daughter and wished her luck for the á examinations she was about to take.,joy
When a cousin of mine was discharged from the hospital after       á a long illness.  I had thought that this illness would never end.,joy
"After going through much shame, I became a Christian and á something new happened in my heart.  Joy that overflows was á manifest in me.",joy
When I first passed a job interview.,joy
When I heard that I had made it to the second year at UNZA.,joy
"When I hooked a girl in Kitwe.  She was very beautiful for my á standards, a rare bird of this kind accepted me as a boyfriend.",joy
"When I was accepted for further education, here at the á university.",joy
When I got first division in the exams before leaving school.,joy
When I had my four children.,joy
"This happened when I went to check my first year results, I had  á thought that I would fail and I found that I had a clear pass in á all my courses.",joy
When I was told that I had passed the exams.,joy
When I learnt that I was selected for form I.,joy
When I passed the grade 7 exam.,joy
The time I qualified to enter secondary school.,joy
I felt joy when I came to know Christ.  That is when I became a á Christian.,joy
"When my uncle gave me my first year's results.  I opened the á envelope and my eyes ran into two \B+\"" - in EC110 and M160, this á",joy
"This was when the girl I was in love with accepted my proposal á and everything went smoothly, just as I had wanted it to.  It was á contrary to my previous feelings of uncertainty about her á response.",joy
I was in grade 7.  We had an inter-house volley-ball competition. á  In Luapula I was the youngest member of the team and I scored  á the winning goal using my head.  I jumped up with joy and fell á down.,joy
I was at school whhen I received a letter from the dean of my á school congratulating me for my performance at the previous á year's exam. ,joy
My being admitted to UNZA.,joy
My first kiss.,joy
When I passed my form three exams.,joy
"As the time to get the results drew near I became more and more á anxious.  My friend called me and said, \ You have passed.\""  My á",joy
"When I heard that a close relative of mine had given birth at a á very young age, in a very remote area and had had very few problems.",joy
"My girlfriend wrote to me telling me that she was four months á pregnant and that I was responsible for the \damages\"".  This made á",joy
"When a girl I wanted very much, said \yes\"" and fell in love with  á",joy
I was very happy when I discovered that I had passed my first á year examination and was among the thirty students who would á major in economics.,joy
When I was accepted at UNZA.,joy
I experienced joy when I got the results - I had made it to the á second year.,joy
When my first child was born.,joy
I received a letter of acceptance from UNZA.,joy
When I was appointed by the Ministry of health to join the á teaching staff of one of the medical colleges.,joy
When I received my promotion letter.,joy
When I was accepted for my third year (G-10) at my former á secondary school.,joy
When I heard that someone who is very close to me did very well á in the exams despite having fooled around a lot.,joy
"After a long time (of no communication with him, physical á illness and worry) my lover came to see me, when I least expected á to see him.",joy
My son was registered to get admission in grade one of the         á primary school.  The chances of him getting a place there was 1/10.  á Two weeks later I was informed that he had been enrolled.,joy
When my father bought me a suit.,joy
When I heard that I had achieved a place in form I.,joy
When I saw my family after a separation of one year.,joy
"When I fell in love with \X\"".  Overnight I felt confidence, self-esteem,    á",joy
The day I got a telegram telling me that I had been selected for á a B.A at UNZA.  I felt happy because I had not expected to be á selected.,joy
I was very happy when I received the year end results as I was á worried about how well I had done.  I was very happy to know that I á had passed.,joy
When I received a positive answer from my appeal to withdraw my á registration at UNZA.,joy
When I first came to the campus.,joy
When I got my results - I had passed the form III exams.  I had á not expected to do so well.,joy
When I was accepted at UNZA.,joy
Receiving my result slip (pass) on my birthday.,joy
I felt vvery happy when I was accepted at UNZA for my studies.  á I had not expected this as I had been ill during the exams.,joy
When I won some coins in a small competion.,joy
When I was selected for the university.,joy
When I got myself the kind of girlfriend I had been hunting for a á long time.,joy
"When I was selected for higher education, i.e grade 7 to formI.",joy
When I received a letter from a woman I thought had not ever á cared for me.  This was when I needed her and I was overjoyed to á learn that it was me who was delaying things.,joy
Our only elder sister got married and started having pains in her á abdomen and she was told that she could not have children. To our á suprise she had a baby 2 months back.,joy
I was very happy when my scholarship to continue studying at UNZA á was approved after it had been cancelled.,joy
When I was with someone I love.,joy
At my sister's wedding.,joy
When the lady who is now my wife accepted my proposal to be my á lover and future wife.,joy
I felt happy when my mother gave birth to a son who is the last á born in the family.,joy
When I was selected to study here at UNZA.,joy
I was overwhelmed with joy when I received the acceptance letter á to UNZA.  This happened again when I passed all my first year á courses.,joy
When I qualified for form I.  I was one of the three pupils who á qualified for form I that year.,joy
When my wife gave birth to a baby boy - my only son to date.,joy
When my brother gave me a watch.,joy
When I passed the first year and so I could come back for my á second year.,joy
I was very happy when I found out that I had passed with flying á colours and that I had made it to the university.,joy
The first time I really fell in love with a girl.,joy
"When my sister's first child came home, after one week in á intensive care at the hospital.",joy
When I met my mother after not having seen her for three years.,joy
"For my parents anniversary, we hosted a party and we were very á happy.",joy
When I accepted Jesus Christ as my personal saviour.  ,joy
When I attended my cousin's 31st birthday.,joy
When I got my results ( I had made it to the second year ).,joy
When my girl told me that she loved me more than any male á creature on earth and that I would be the only one in her heart á for all her life.  ,joy
When I learnt that I had been accepted at UNZA.,joy
When I received the acceptance letter from UNZA.  I had just á come home from work when my kind sister handed me an enveloppe á which I opened and was overcome with joy.,joy
When I was selected to this university despite my having á studyied in difficulty throughout my secondary school days.,joy
I felt happy when I learnt that I had qualified for the grade á eight.,joy
My son passed grade 7 and was accepted for form I.,joy
When I received the acceptance form for the second year at á university.,joy
Our basketball team is undefeated in league play (4-0) currently.,joy
I received a grade above average on a midterm (chemistry) and I á expected onevery below average.,joy
"Right before I went to a concert with my last boyfriend he told á me that although he told me he was going to take me to the á concert, he didn't want to see me anymore. After that we stayed á overnight and I said \well, when he leaves me I will be ruined á",joy
I felt extreme joy the day I was baptized. I was one with God.,joy
Finally being asked by someone to a banquet.,joy
"When I passed the B.A exams and my parents allowed me to carry on á my studies and do a M.A. , I was very happy.",joy
"When I passed the B.A exams with 1st class.  I was the first in á the family to have got a 1st class, so all the family members á were very happy and they gave me the opportunity to study á further.",joy
"When last year in college I received the award \Best Student of the Year\"", á",joy
"In 1980 when I was in the 12th standard, we had arranged a small á picnic in Kandala.  One of my closest friends wrote a small and á cute poem for me, which expressed the feeling of closeness we had á for each other.  I was very thrilled and I can still remember it.",joy
I met my friend and he gave me a wonderful present as it was my á birthday.  I enjoyed having that present.,joy
When I got the scholarship letter from Australia.,joy
When my elder sister had a baby girl.  She was the first girl in á the family after 19 years of baby boys.,joy
I was very happy when I passed and went to form I.  It was a á great relief for me as I had been very worried considering the á large number of pupils who fail.,joy
"After waiting impatiently for the results of the form 5 á examinations for almost a year, at last I received a letter of á acceptance from the Senate of the university of Zambia telling á me that I had made it to the first year course at UNZA.",joy
When I received the first year results as the first year had á involved a lot of work and I was very pleased when I got the á results.,joy
The computer at school had left out my name along with four á others and I had no rights for one year.  So I was happy to find á my name on the medical schhol list.,joy
"I had been very weary all week - no letters, no phonecalls, no á visitors and then my younger sister came with some cheese, a card á and some pocket money for me; and she told me that she was á working now.",joy
When my girl and I decided to get back together after our á separation.,joy
When I passed successive exams to enter the school of medicine.,joy
"When my elder brother, who had gone abroad to study  for six á years, came back home safe and in good health.",joy
When I heard that I had got the best result in school and would á be definately selected to the university of Zambia.,joy
When I was accepted into the medical school.  Medicine is a á profession that I have desired ever since my childhood.,joy
When I heard that I had been selected fot the first year at the á university of Zambia.  This was after my form five at Chikola á secondary school.,joy
When I won the best prize in the National science fair.,joy
When I heard the examination results and when I recovered after á having been sick for a week.,joy
When I learnt that I had been accepted at the medical school.,joy
When I was selected to the university of Zambia.,joy
When I was offered a place in the university as a full time á student.,joy
When I heard that I had passed the second year exams.,joy
When I qualified for form I.,joy
When the Cambridge results came out and I obtained a first á division.  I had been thinking that I had not done very well.,joy
When I passed and qualified for the university.,joy
A few weeks back I received a Christmas card from a friend in á England.  She had not written to me in a very long time but it     á showed that she still remembered me.,joy
When I heard that I had been selected for the university.,joy
"When I was with the girl I love very much, for the graduatiion á ball.",joy
When my parents complimented me very nicely on something.,joy
When I got engaged to a boy of my choice.,joy
When I passed my B.A exams.,joy
Being chosen to do this experiment.,joy
Doing well in the examn.,joy
Getting into this university to do medicine.,joy
Reading a nice book and talking about it to my friend.,joy
Going to a concert.,joy
Good dinner on the National Day.,joy
Watching the Asian Olympic game (China winning).,joy
Got a big fish in fishing.,joy
When my boyfriend and I made up.,joy
At church camp when I accepted Christ into my life and so did my á friend.,joy
During the summer I received grade cards from my TA's. I expected á a B no better in Computer Science. I looked at the card - I got an á A - I was ecstatic.,joy
When seeing a friend that I had not seen in a long while.,joy
"Achieving my goal at a swim meet. I worked toward the goal for 9 á yrs. I was capable of achieving it, but I didn't know when.",joy
It was the weekend of my homecoming. I saw my sister for the á first time in 3 months. She's my best friend and extremely close.,joy
I got an A in anatomy - the first one I have ever gotten in a á science class here.,joy
"Went to a movie with a date, walked on the beach (in Alameda) á spent some time afterwards in her apt.",joy
I asked someone to go out and she accepted right away.,joy
Finished a difficult midterm.,joy
"Did very, very well on a Physics midterm.",joy
When I won my car. ,joy
"At a party in which I met an interesting female. We enjoyed á eachothers company, while slow dacing.",joy
"Last year my freshman yr. It was a day in March I did well on á some tests. I seemed to finally adjust to college, it was hot and á sunny. I was walking in front of a frat. when I heard Beach Boys á \Surfin'USA\"". I had this overwhelming feeling that to be at CAL á",joy
Someone (a boy) paid special attention to me.,joy
My last genetices midterm - a decent grade.,joy
I received an unexpected B+ on an engineering midterm. I did not á study nearly as much as I should have and it was a difficult á test.,joy
Finding out my grades at the end of my freshman year.,joy
Going to Chico to visit a friend.,joy
When  fell in love with my present girlfriend.,joy
I got a very good grade on one of my midterms a few weeks ago.,joy
When I had achieved a goal indirectly. I work for CAL Football á and our 2nd win of the season was very gratifying and brought á our joy because of the hard work involved and the fact that no á one expected we would win.,joy
Getting my accentance letter from CAL. ,joy
